web-scraper-order,web-scraper-start-url,Price_raw,City_raw,Discipline_raw,Title_raw,Description_raw
"1733932062-114","https://www.ehorses.de/search?dum=dum&land=4?pn=441","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932062-115","https://www.ehorses.de/search?dum=dum&land=4?pn=441","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932062-116","https://www.ehorses.de/search?dum=dum&land=4?pn=441","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932062-117","https://www.ehorses.de/search?dum=dum&land=4?pn=441","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932062-118","https://www.ehorses.de/search?dum=dum&land=4?pn=441","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932062-119","https://www.ehorses.de/search?dum=dum&land=4?pn=441","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932062-120","https://www.ehorses.de/search?dum=dum&land=4?pn=441","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932065-121","https://www.ehorses.de/search?dum=dum&land=4?pn=440","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932065-122","https://www.ehorses.de/search?dum=dum&land=4?pn=440","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932065-123","https://www.ehorses.de/search?dum=dum&land=4?pn=440","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932065-124","https://www.ehorses.de/search?dum=dum&land=4?pn=440","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932065-125","https://www.ehorses.de/search?dum=dum&land=4?pn=440","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932065-126","https://www.ehorses.de/search?dum=dum&land=4?pn=440","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932065-127","https://www.ehorses.de/search?dum=dum&land=4?pn=440","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932065-128","https://www.ehorses.de/search?dum=dum&land=4?pn=440","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932065-129","https://www.ehorses.de/search?dum=dum&land=4?pn=440","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932065-130","https://www.ehorses.de/search?dum=dum&land=4?pn=440","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932065-131","https://www.ehorses.de/search?dum=dum&land=4?pn=440","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932065-132","https://www.ehorses.de/search?dum=dum&land=4?pn=440","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932065-133","https://www.ehorses.de/search?dum=dum&land=4?pn=440","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932065-134","https://www.ehorses.de/search?dum=dum&land=4?pn=440","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932065-135","https://www.ehorses.de/search?dum=dum&land=4?pn=440","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932065-136","https://www.ehorses.de/search?dum=dum&land=4?pn=440","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932065-137","https://www.ehorses.de/search?dum=dum&land=4?pn=440","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932065-138","https://www.ehorses.de/search?dum=dum&land=4?pn=440","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932065-139","https://www.ehorses.de/search?dum=dum&land=4?pn=440","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932065-140","https://www.ehorses.de/search?dum=dum&land=4?pn=440","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932067-141","https://www.ehorses.de/search?dum=dum&land=4?pn=439","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932067-142","https://www.ehorses.de/search?dum=dum&land=4?pn=439","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932067-143","https://www.ehorses.de/search?dum=dum&land=4?pn=439","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932067-144","https://www.ehorses.de/search?dum=dum&land=4?pn=439","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932067-145","https://www.ehorses.de/search?dum=dum&land=4?pn=439","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932067-146","https://www.ehorses.de/search?dum=dum&land=4?pn=439","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932067-147","https://www.ehorses.de/search?dum=dum&land=4?pn=439","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932067-148","https://www.ehorses.de/search?dum=dum&land=4?pn=439","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932067-149","https://www.ehorses.de/search?dum=dum&land=4?pn=439","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932067-150","https://www.ehorses.de/search?dum=dum&land=4?pn=439","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932067-151","https://www.ehorses.de/search?dum=dum&land=4?pn=439","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932067-152","https://www.ehorses.de/search?dum=dum&land=4?pn=439","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932067-153","https://www.ehorses.de/search?dum=dum&land=4?pn=439","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932067-154","https://www.ehorses.de/search?dum=dum&land=4?pn=439","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932067-155","https://www.ehorses.de/search?dum=dum&land=4?pn=439","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932067-156","https://www.ehorses.de/search?dum=dum&land=4?pn=439","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932067-157","https://www.ehorses.de/search?dum=dum&land=4?pn=439","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932067-158","https://www.ehorses.de/search?dum=dum&land=4?pn=439","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932067-159","https://www.ehorses.de/search?dum=dum&land=4?pn=439","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932067-160","https://www.ehorses.de/search?dum=dum&land=4?pn=439","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932070-161","https://www.ehorses.de/search?dum=dum&land=4?pn=438","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932070-162","https://www.ehorses.de/search?dum=dum&land=4?pn=438","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932070-163","https://www.ehorses.de/search?dum=dum&land=4?pn=438","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932070-164","https://www.ehorses.de/search?dum=dum&land=4?pn=438","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932070-165","https://www.ehorses.de/search?dum=dum&land=4?pn=438","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932070-166","https://www.ehorses.de/search?dum=dum&land=4?pn=438","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932070-167","https://www.ehorses.de/search?dum=dum&land=4?pn=438","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932070-168","https://www.ehorses.de/search?dum=dum&land=4?pn=438","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932070-169","https://www.ehorses.de/search?dum=dum&land=4?pn=438","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932070-170","https://www.ehorses.de/search?dum=dum&land=4?pn=438","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932070-171","https://www.ehorses.de/search?dum=dum&land=4?pn=438","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932070-172","https://www.ehorses.de/search?dum=dum&land=4?pn=438","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932070-173","https://www.ehorses.de/search?dum=dum&land=4?pn=438","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932070-174","https://www.ehorses.de/search?dum=dum&land=4?pn=438","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932070-175","https://www.ehorses.de/search?dum=dum&land=4?pn=438","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932070-176","https://www.ehorses.de/search?dum=dum&land=4?pn=438","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932070-177","https://www.ehorses.de/search?dum=dum&land=4?pn=438","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932070-178","https://www.ehorses.de/search?dum=dum&land=4?pn=438","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932070-179","https://www.ehorses.de/search?dum=dum&land=4?pn=438","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
